"RPT_REC_NUM","ProviderNumber","SNF_Name","Address","City","State","ZipCode","County","SNF_BedCount","SNF_BedDaysAvailable","SNF_MedicareInpatientDays","SNF_MedicaidInpatientDays","SNF_OtherInpatientDays","SNF_MedicareDischarges","SNF_MedicaidDischarges","SNF_OtherDischarges","SNF_MedicareALOS","SNF_MedicaidALOS","PRVDR_CTRL_TYPE_CD","PRVDR_NUM","NPI","RPT_STUS_CD","FY_BGN_DT","FY_END_DT","PROC_DT","INITL_RPT_DT","LAST_RPT_DT","TRNSMTL_NUM","FI_NUM","ADR_VNDR_CD","FI_CREAT_DT","UTIL_CD","NPR_DT","SPEC_IND","FI_RCPT_DT","YEAR","DAYS_IN_COST_REPORTING_PERIOD"
"1211740","375406","GOLDEN OAKS NURSING CENTER","5801 N. OAKWOOD RD","ENID","OK","73703","GARFIELD COUNTY",90,16470,1538,NA,NA,51,NA,NA,30,NA,NA,"375406",NA,1,2017-01-01,2017-06-30,"09/17/2018","N","N","F",4011,4,"","F","","N","",2017,180
"1211743","425016","LINLEY PARK REHABILITATION AND HEALT","208 JAMES STREET","ANDERSON","SC","29625","ANDERSON",88,32120,8474,13126,8289,209,37,243,40,354,NA,"425016",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211744","425018","FLEETWOOD REHABILITATION AND HEALTHC","200 ANNE DRIVE","EASLEY","SC","29640","PICKENS",103,37595,2355,26199,6891,49,21,75,48,1247,NA,"425018",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211745","425042","GREENVILLE REHABILITATION AND HEALTH","661 RUTHERFORD ROAD","GREENVILLE","SC","29609","GREENVILLE",132,48180,4123,33242,7697,129,30,162,31,1108,NA,"425042",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211746","425084","MANNA REHABILITATION AND HEALTHCARE","716 E CEDAR ROCK ST.","PICKENS","SC","29671","PICKENS",130,47450,10194,20525,13726,302,23,318,33,892,NA,"425084",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211747","425102","POINSETT REHABILITATION AND HEALTHCA","8 NORTH TEXAS AVENUE","GREENVILLE","SC","29611","GREENVILLE",132,48180,2641,34729,7544,37,64,107,71,542,NA,"425102",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211748","425112","SIMPSONVILLE REHABILITATION AND HEAL","807 SOUTH EAST MAIN ST.","SIMPSONVILLE","SC","29681","GREENVILLE",132,48180,4391,31955,8669,153,53,202,28,602,NA,"425112",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211749","425116","RIVERSIDE REHABILITATION AND HEALTHC","575 STONEWALL JACKSON BLVD","ORANGEBURG","SC","29115","ORANGEBURG",113,41245,3149,29596,7068,60,42,112,52,704,NA,"425116",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211750","425138","GREER REHABILITATION AND HEALTHCARE","401 CHANDLER ROAD","GREER","SC","29651","GREENVILLE",133,48545,3438,34539,8611,68,43,157,50,803,NA,"425138",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211751","425171","MCCORMICK REHABILITATION AND HEALTHC","204 HOLIDAY ROAD","MCCORMICK","SC","29835","MCCORMICK",120,43800,2447,35706,3880,35,58,37,69,615,NA,"425171",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211752","425305","PATEWOOD REHABILITATION AND HEALTHCA","721 WEST CURTIS ST.","SIMPSONVILLE","SC","29681","GREENVILLE",120,43800,6994,22087,11658,191,47,324,36,469,NA,"425305",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",11001,4,"","F","","N","",2017,364
"1211753","435036","JENKINS LIVING CENTER","215 S MAPLE STREET","WATERTOWN","SD","57201","CODINGTON",162,59130,2624,31735,20790,109,33,76,24,961,NA,"435036",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",3001,4,"","F","","N","",2018,364
"1211754","445322","WOOD PRESBYTERIAN HOME  INC.","520 OLD HIGHWAY 68","SWEETWATER","TN","34874","MONROE",33,12045,3134,739,5649,92,2,39,34,369,NA,"445322",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",10001,4,"","F","","N","",2018,364
"1211755","445463","BELLS NURSING HOME","260 HERNDON DRIVE","BELLS","TN","38006","CROCKETT",120,43800,4442,NA,31156,81,26,54,54,NA,NA,"445463",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",10001,4,"","F","","N","",2018,364
"1211756","445468","DYER NURSING HOME","1124 NORTH MAIN","DYER","TN","38330","DYER",120,43800,3759,NA,28911,61,25,30,61,NA,NA,"445468",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",10001,4,"","F","","N","",2018,364
"1211761","675002","SAN ANTONIO-WEST  RETAMA MANOR","636 CUPPLES RD","SAN ANTONIO","TX","78237","BEXAR",139,50735,2589,30826,4633,32,64,212,80,481,NA,"675002",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211762","675364","HOMESTEAD NURS & REHAB OF BAIRD","224 EAST 6TH ST","BAIRD","TX","79504","CALLAHAN",74,22644,1122,7737,2647,17,29,19,66,266,NA,"675364",NA,2,2017-03-01,2017-12-31,"09/17/2018","N","N","F",4011,4,"","F","09/12/2018","N","",2017,305
"1211763","675377","BANGS NURSING HOME","1105 FITZGERALD BOX 37","BANGS","TX","76823","BROWN",48,17520,1194,8219,3065,14,5,47,85,1643,NA,"675377",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211766","015194","PIEDMONT HEALTH CARE CENTER","30 ROUNDTREE DRIVE","PIEDMONT","AL","36272","CALHOUN",91,33215,3159,21079,6687,110,108,45,28,195,NA,"015194",NA,1,2017-07-01,2018-06-30,"09/17/2018","N","N","F",10001,4,"","F","","N","",2018,364
"1211767","045431","VALLEY RANCH NURSING & REHAB CENTER","6411 VALLEY RANCH DRIVE","LITTLE ROCK","AR","72223","PULASKI",90,35640,2111,18952,10195,70,45,47,30,421,NA,"045431",NA,1,2017-01-01,2018-01-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,395
"1211768","055156","ST. PAULS TOWERS","100 BAY PLACE","OAKLAND","CA","94610","ALAMEDA",43,15695,1080,NA,11420,31,NA,64,34,NA,NA,"055156",NA,2,2017-04-01,2018-03-31,"09/17/2018","N","N","F",1011,4,"","F","09/12/2018","N","",2018,364
"1211770","056117","ROWLAND CONVALESCENT HOSPITAL","330 W ROWLAND AVENUE","COVINA","CA","91723","LOS ANGELES",126,45990,5222,25903,6190,104,94,104,50,275,NA,"056117",NA,2,2017-04-01,2018-03-31,"09/17/2018","N","N","F",1011,4,"","F","09/12/2018","N","",2018,364
"1211772","065388","ST ANDREWS VILLAGE","13801 EAST YALE AVENUE","AURORA","CO","80014","ARAPAHOE",58,14036,3541,NA,7825,247,NA,128,14,NA,NA,"065388",NA,2,2017-01-01,2017-08-30,"09/17/2018","N","N","F",4011,4,"","F","09/13/2018","N","",2017,241
"1211773","105009","2022 GOLFCREST HEALTHCARE CENTER","600 NORTH 17TH AVENUE","HOLLYWOOD","FL","33020","BROWARD",67,24455,2243,12573,6196,49,39,213,45,322,NA,"105009",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211774","105275","2024 SOUTHERN PINES HEALTHCARE CENTE","6140 CONGRESS STREET","NEW PORT RICHEY","FL","34653","PASCO",120,43800,3249,21343,7580,76,41,210,42,520,NA,"105275",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211775","105488","RIVERWOOD HEALTH & REHABILITATION CE","808 S. COLLEY ROAD","STARKE","FL","32091","BRADFORD",120,43800,4233,29429,6981,130,177,183,32,166,NA,"105488",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",9001,4,"","F","","N","",2018,364
"1211776","105901","WESTMINSTER WOODS ON JULINGTON CREEK","25 STATE ROAD 13","JACKSONVILLE","FL","32259","DUVAL",60,21900,2797,4444,11262,75,11,96,37,404,NA,"105901",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",9001,4,"","F","","N","",2018,364
"1211778","106104","THE TERRACES AT BONITA SPRINGS","26475 SOUTH TAMIAMI TRAIL","BONITA SPRINGS","FL","34135","LEE",40,14600,7264,NA,5867,270,NA,48,26,NA,NA,"106104",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",9001,4,"","F","09/18/2018","N","",2017,364
"1211780","115504","NORTHEAST ATLANTA HEALTH & REHAB CTR","1500 S JOHNSON FERY ROAD","ATLANTA","GA","30319","DEKALB",165,60225,5756,28816,6841,191,100,192,30,288,NA,"115504",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211781","145606","WINDSOR PARK MANOR","110 WINDSOR PARK DRIVE","CAROL STREAM","IL","60188","DUPAGE",36,13140,5958,1159,3772,NA,NA,NA,NA,NA,NA,"145606",NA,2,2017-02-01,2018-01-31,"09/17/2018","N","N","F",6101,4,"","F","09/13/2018","N","",2018,364
"1211783","146010","ACCOLADE HEALTHCARE OF PONTIAC","300 WEST LOWELL","PONTIAC","IL","61764","LIVINGSTON",37,5624,1106,3047,710,25,32,4,44,95,NA,"146010",NA,2,2017-08-02,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,151
"1211786","185132","FRANCISCAN HEALTH CARE CENTER","3625 FERN VALLEY ROAD","LOUISVILLE","KY","40219","JEFFERSON",85,31025,9676,7570,11978,495,17,445,19,445,NA,"185132",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211787","185229","DIVERSICARE OF GLASSGOW","300 WESTWOOD STREET","GLASGOW","KY","42141","BARREN",94,34310,4302,19597,8480,86,27,58,50,725,NA,"185229",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211788","185253","CARTER NURSING AND REHAB CENTER","250 MCDAVID BLVD","GRAYSON","KY","41143","CARTER",120,43800,5417,31559,4899,116,138,65,46,228,NA,"185253",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211789","185264","CHARLESTON HEALTH CARE CENTER","203 BRUCE COURT","DANVILLE","KY","40422","BOYLE",90,32850,3423,21386,6871,42,52,37,81,411,NA,"185264",NA,5,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","","N","",2017,364
"1211791","185379","MARTIN COUNTY HEALTH CARE FACILITY","62 MAUDE ROAD","INEZ","KY","41224","MARTIN",65,23725,2763,16189,1290,60,39,29,46,415,NA,"185379",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211792","185392","WOODLAND OAKS MANOR","1820 OAKVIEW ROAD","ASHLAND","KY","41105","GREENUP",110,40150,6186,23262,9056,168,41,50,36,567,NA,"185392",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211793","185400","HEARTHSTONE PLACE","506 ALLENSVILLE RD","ELKTON","KY","42220","TODD",60,21900,1949,13312,1621,57,31,38,34,429,NA,"185400",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211794","185434","THE HERITAGE","192 BACON CREEK ROAD","CORBIN","KY","40702","WHITLEY",85,31025,4803,19571,4939,133,36,41,36,543,NA,"185434",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211795","185446","4017 BLUEGRASS CARE & REHABILITATION","3576 PIMLICO PARKWAY","LEXINGTON","KY","40517","FAYETTE",124,45260,2203,29724,4640,48,55,61,45,540,NA,"185446",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211796","185447","VILLASPRING HEALTH CARE","630 VIOX ROAD","ERLANGER","KY","41018","KENTON",140,51100,7208,22440,18089,305,53,469,23,423,NA,"185447",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15101,4,"","F","09/12/2018","N","",2017,364
"1211798","195362","ZACHARY MANOR NURSING & REHAB CENTER","6161 MAIN STREET","ZACHARY","LA","12940","EAST BATON ROUGE",110,40150,2901,22638,4293,53,22,57,54,1029,NA,"195362",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211799","195390","HILLTOP NURSING & REHAB CENTER","336 EDGEWOOD DRIVE","PINEVILLE","LA","71361","RAPIDES",130,47450,3321,32630,3274,62,40,55,53,815,NA,"195390",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211800","195414","RESTHAVEN NURSING & REHAB CENTER","1103 W. MCNEESE ST.","LAKE CHARLES","LA","70605","CALCASIEU",160,58400,7240,36508,10140,152,21,50,47,1738,NA,"195414",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211801","195420","NAOMI HEIGHTS NURSING & REHAB CENTER","2421 EAST TEXAS AVENUE","ALEXANDRIA","LA","71301","RAPIDES",139,50735,3131,29465,5605,62,32,21,50,920,NA,"195420",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211805","195452","CYPRESS POINT NURSING & REHAB CENTER","2901 DOUGLAS STREET","BOSSIER CITY","LA","71111","CADDO",124,45260,2798,22745,4383,39,21,29,71,1083,NA,"195452",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211806","195463","FOREST HAVEN NURSING & REHAB","171 THRASHER DRIVE","JONESBORO","LA","71251","JACKSON",139,50735,4351,40190,3192,69,20,32,63,2009,NA,"195463",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",7001,4,"","F","","N","",2018,364
"1211809","195636","GUARDIAN HOUSE","1401 COUNTRY CLUB ROAD","LAKE CHARLES","LA","70605","CALCASIEU",60,21900,5576,NA,7510,88,NA,22,63,NA,NA,"195636",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",7001,4,"","F","09/13/2018","N","",2017,364
"1211810","225173","JEWISH HEALTHCARE CENTER  INC","629 SALISBURY STREET","WORCESTER","MA","01609","USA",141,51465,5294,13796,30040,390,10,617,13,1379,NA,"225173",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",14011,4,"","F","09/13/2018","N","",2017,364
"1211811","225480","MOUNT SAINT VINCENT CARE CENTER","35 HOLY FAMILY ROAD","HOLYOKE","MA","01040","HAMPDEN",125,23000,795,15899,5248,86,21,18,9,757,NA,"225480",NA,1,2017-07-01,2017-12-31,"09/17/2018","N","N","F",5901,4,"","F","","N","",2017,183
"1211814","235261","HEARTLAND-GREENVIEW MI  LLC","1708 LEONARD STREET NE","GRAND RAPIDS","MI","49505","KENT",69,25185,1501,15801,4366,59,103,68,25,153,NA,"235261",NA,2,2017-05-01,2018-04-30,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2018,364
"1211815","235351","HEARTLAND-PLYMOUTH COURT MI  LLC","105 HAGGERTY ROAD","PLYMOUTH","MI","48170","WAYNE",109,39785,2963,23300,5910,109,212,135,27,109,NA,"235351",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211816","235439","HEARTLAND OF ALLEN PARK MI  LLC","9150 ALLEN ROAD","ALLEN PARK","MI","48104","WAYNE",171,62415,10735,16734,15540,485,100,660,22,167,NA,"235439",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211817","235473","EVANGELICAL HOME STERLING HEIGHTS","14900 SHORE LINE DRIVE","STERLING HEIGHTS","MI","48313","MACOMB",112,34048,5445,14409,11854,182,31,161,29,464,NA,"235473",NA,2,2017-05-01,2018-02-28,"09/17/2018","N","N","F",6001,4,"","F","09/14/2018","N","",2018,303
"1211818","235618","HEARTLAND OF CANTON MI  LLC","7025 LILLEY RD","CANTON","MI","48187","WAYNE",150,54750,22723,1080,19875,932,14,1042,24,77,NA,"235618",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211824","265285","JEFFERSON CITY MANOR CARE CENTER","1720 VIETH DRIVE","JEFFERSON CITY","MO","65109","COLE",102,37230,3376,16885,5299,78,57,49,43,296,NA,"265285",NA,2,2017-03-01,2018-02-28,"09/17/2018","N","N","F",5001,4,"","F","09/12/2018","N","",2018,364
"1211827","265718","GOLDEN AGE NURSING HOME","12498 SE HWY 116","BRAYMER","MO","64624","CALDWELL",83,30295,297,7138,5112,13,20,15,22,356,NA,"265718",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",5901,4,"","F","","N","",2018,364
"1211829","335175","AVALON GARDENS REHAB. & HCC","7 ROUTE 25A","SMITHTOWN","NY","11787","SUFFOLK",353,136964,3575,96521,32080,85,175,221,42,551,NA,"335175",NA,2,2017-01-01,2018-01-23,"09/17/2018","N","N","F",13001,4,"","F","09/13/2018","N","",2018,387
"1211830","335261","SOMERS MANOR","189 ROUTE 100","SOMERS","NY","10589","WESTCHESTER",300,116700,14358,59046,40538,234,181,252,61,326,NA,"335261",NA,2,2017-01-01,2018-01-24,"09/17/2018","N","N","F",13001,4,"","F","09/13/2018","N","",2018,388
"1211831","335848","KENDAL ON HUDSON","1010 KENDAL WAY","SLEEPY HOLLOW","NY","10591","WESTCHESTER",26,9490,1882,211,5043,57,1,31,33,211,NA,"335848",NA,1,2017-01-01,2017-12-31,"09/17/2018","N","N","F",13001,4,"","F","","N","",2017,364
"1211832","345080","BRIAN CTR NRSG CARE-HICKORY VIEWMONT","220 13TH AVE. PL. N.W.","HICKORY","NC","28601","CATAWBA",104,37960,3235,22454,5818,57,54,228,56,415,NA,"345080",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211833","345232","BRIAN CTR HLTH & REHAB-HICKORY EAST","3031 TATE BLVD  S.E.","HICKORY","NC","28602","CATAWBA",150,54750,4207,36853,5358,78,84,313,53,438,NA,"345232",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211834","345243","BRIAN CTR HLTH & REHAB-CHARLOTTE","5939 REDDMAN ROAD","CHARLOTTE","NC","28212","MECKLENBURG",120,43800,2799,26285,3359,30,45,226,93,584,NA,"345243",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211835","345340","MAPLE LEAF HEALTH CARE","1101 MAPLE CARE LANE","STATESVILLE","NC","28677","IREDELL",94,34310,6459,21251,3216,99,24,172,65,885,NA,"345340",NA,1,2017-04-01,2018-03-31,"09/17/2018","N","N","F",4011,4,"","F","","N","",2018,364
"1211836","365186","HEARTLAND OF MADEIRA OH  LLC","5970 KENDWOOD RD.","MADEIRA","OH","45243","HAMILTON",131,47815,1469,30237,8265,53,253,210,27,119,NA,"365186",NA,1,2017-06-01,2018-05-31,"09/17/2018","N","N","F",12001,4,"","F","","N","",2018,364
"1211837","365300","ALTERCARE POST-ACUTE REHABILITATION","1463 TALLMADGE RD","KENT","OH","44240","PORTAGE",79,28835,7546,4414,13644,292,39,381,25,113,NA,"365300",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211838","365389","THE LAURELS OF DEFIANCE","1701 S JEFFERSON AVENUE","DEFIANCE","OH","43512","DEFIANCE",107,39055,9062,17966,9211,212,65,191,42,276,NA,"365389",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211839","365404","THE LAURELS OF MT VERNON","13 AVALON ROAD","MT VERNON","OH","43050","KNOX",109,39785,3688,14867,8446,97,72,258,38,206,NA,"365404",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211840","365601","GREENE OAKS HEALTH CENTER","164 OFFICE PARK DRIVE","XENIA","OH","45385","GREENE",99,36234,571,3764,9226,18,46,NA,31,81,NA,"365601",NA,2,2017-01-01,2017-07-13,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,193
"1211841","365717","CONVALARIUM AT INDIAN RUN","5430 POST ROAD","DUBLIN","OH","43017","FRANKLIN",90,32850,3021,6006,14969,82,17,150,36,353,NA,"365717",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211842","365769","THE WILLOWS AT WILLARD","1050 NEAL ZICK ROAD","WILLARD","OH","44890","HURON",69,25185,3443,9195,10491,99,28,136,34,328,NA,"365769",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211843","365780","HEARTLAND OF MARIETTA OH  LLC","2501 STATE ROUTE 60","MARIETTA","OH","45750","WASHINGTON",101,36865,5844,19589,6949,179,148,224,32,132,NA,"365780",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211844","365928","COURT HOUSE MANOR","505 N GLENN AVE","WASHINGTON C.H.","OH","43160","FAYETTE",100,36500,4539,18882,8471,105,78,132,43,242,NA,"365928",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211845","365940","AUTUMN AEGIS  INC.","3905 OBERLIN AVENUE","LORAIN","OH","44053","LORAIN",99,36135,2361,8061,20926,72,100,363,32,80,NA,"365940",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211846","365991","ORANGE VILLAGE CARE CENTER","8055 ADDISON ROAD SE","MASURY","OH","44438","TRUMBULL",64,23360,1059,6576,13493,30,8,32,35,822,NA,"365991",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211847","366022","THE MANOR AT PERRYSBURG","250 MANOR DRIVE","PERRYSBURG","OH","43551","LUCAS",125,45625,2419,11913,26025,89,62,154,27,192,NA,"366022",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211848","366034","ESSEX OF SALEM III","230 CONTINENTAL DRIVE","SALEM","OH","44460","COLUMBIANA",50,18250,1398,3700,10755,35,5,64,39,740,NA,"366034",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211849","366047","RAE-ANN GENEVA","839 W MAIN STREET","GENEVA","OH","44041","ASHTABULA",84,30660,3019,12057,7005,104,79,130,29,152,NA,"366047",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211850","366051","THE OAKS AT NORTHPOINTE","3291 NORTHPOINTE DRIVE","ZANESVILLE","OH","43701","MUSKINGUM",75,27375,2165,18012,5969,55,85,70,39,211,NA,"366051",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211851","366096","ESSEX OF SALEM I","2511 BENTLY DRIVE","SALEM","OH","44460","COLUMBIANA",90,32850,1935,6403,17276,30,16,116,64,400,NA,"366096",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211852","366104","ESSEX OF SALEM II","250 CONTINENTAL DRIVE","SALEM","OH","44460","COLUMBIANA",86,31390,1896,5487,17244,44,9,71,43,609,NA,"366104",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211853","366118","ELMS RETIREMENT VILLAGE","136 SOUTH MAIN STREET","WELLINGTON","OH","44090","LORAIN",60,21900,1171,3618,12796,29,48,240,40,75,NA,"366118",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211854","366131","BELLEVUE HEALTHCARE GROUP LLC","1 AUDRICH SQUARE","BELLEVUE","OH","44811","SANDUSKY",64,23360,1626,13765,4383,50,24,56,32,573,NA,"366131",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211855","366224","THE GARDENS AT CELINA","1301 MYERS ROAD","CELINA","OH","45822","MERCER",25,9125,1341,4184,2464,32,13,25,41,321,NA,"366224",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211856","366249","CARRIAGE INN OF BOWERSTON","102 BOYCE DRIVE","BOWERSTON","OH","44695","HARRISON",50,18250,1493,11148,1953,20,37,17,74,301,NA,"366249",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211857","366253","SOUTH BROADWAY HEALTHCARE GROUP INC","245 - 251 SOUTH BROADWAY","NEW PHILADELPHIA","OH","44663","TUSCARAWAS",49,17885,1267,11040,3679,18,24,45,70,460,NA,"366253",NA,2,2017-01-01,2017-12-31,"09/17/2018","N","N","F",15201,4,"","F","09/12/2018","N","",2017,364
"1211858","366436","HCRMC-PROMEDICA JV  LLC","5360 HARROUN RD","SYLVANIA","OH","43560","LUCAS",120,43800,11974,9738,17468,419,198,786,28,49,NA,"366436",NA,1,2017-06-01,2018-05-31,"09/17/2018","N","N","F",15201,4,"","F","","N","",2018,364
"1211859","395013","ELDERCREST NURSING CENTER","2600 WEST RUN ROAD","MUNHALL","PA","15120","ALLEGHENY",48,14592,771,10281,2013,34,23,107,22,447,NA,"395013",NA,1,2017-07-01,2018-04-30,"09/17/2018","N","N","F",6001,4,"","F","","N","",2018,303
